Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic
APF,16,MEDIO AMBIENTE Y RECURSOS NATURALES,APF,016F00,CONANP,COMISION NACIONAL DE AREAS NATURALES PROTEGIDAS,016F00001,DIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS,E-2024-00099119,CONANP-AD-019-2024,SERVICIO DE INTERNET CORPORATIVO PARA LA CONANP,31701,LAASSP,ADJUDICACIÓN DIRECTA POR CONTRATO MARCO,ART. 41 FR. XX,SUSCRIPCIÓN DE CONTRATOS ESPECÍFICOS QUE DERIVAN DE UN CONTRATO MARCO.,SERVICIO DE INTERNET CORPORATIVO,NO,,,,,AA-16-F00-016F00001-N-45-2024,SERVICIOS,NACIONAL,,NO,NO,,,,08/10/2024 19:50,,25/09/2024 00:00,C-2024-00131350,CONANP/042/2024,SERVICIO DE INTERNET CORPORATIVO PARA LA CONANP,"LA CONANP REQUIERE LA CONTRATACIÓN DEL SERVICIO DE INTERNET CORPORATIVO, QUE LE PERMITA CONTAR CON LAS HERRAMIENTAS TECNOLÓGICAS EN MATERIA DE TELECOMUNICACIONES, NECESARIAS PARA MANTENER LA OPERACIÓN DE LAS REDES DE COMUNICACIÓN, EN ÓPTIMAS CONDICIONES DE DISPONIBILIDAD Y SEGURIDAD INFORMÁTICA.",SI,PUBLICADO,01/10/2024,31/07/2025,16/10/2024 19:59,64700.0,MXN,NO,2024-A-A-NAC-P-C-16-F00-00058833,FORMALIZADO,16/10/2024 19:59,Cerrado,64700.0,,75052.0,,MXN,NO,,,64700.0,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/14404bf38ee749b5b3a0558c5b0b68fa/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,54,MUJERES,APF,54000,SEMUJERES,SECRETARÍA DE LAS MUJERES,54400002,UNIDAD DE ADMINISTRACIÓN Y FINANZAS,E-2024-00107737,INMUJERES/UAF/DRMSG/AD/041/2024,SERVICIO DE INTERNET CORPORATIVO,31603,LAASSP,ADJUDICACIÓN DIRECTA POR CONTRATO MARCO,ART. 41 FR. XX,SUSCRIPCIÓN DE CONTRATOS ESPECÍFICOS QUE DERIVAN DE UN CONTRATO MARCO.,SERVICIO DE INTERNET CORPORATIVO,NO,,,,,AA-47-HHG-047HHG001-N-44-2024,SERVICIOS,NACIONAL,,NO,NO,,,,12/11/2024 20:44,,19/11/2024 00:00,C-2024-00142597,INMUJERES/ESPECÍFICO/05/24,SERVICIO DE INTERNET CORPORATIVO,"PERMITIRÁ CONTAR CON LAS HERRAMIENTAS TECNOLÓGICAS EN MATERIA DE TELECOMUNICACIONES NECESARIAS PARA MANTENER LA OPERACIÓN DE LAS REDES DE COMUNICACIÓN, DATOS, VIDEO E INTERNET EN ÓPTIMAS CONDICIONES DE DISPONIBILIDAD Y SEGURIDAD INFORMÁTICA",SI,PUBLICADO,28/11/2024,31/07/2025,28/11/2024 20:27,49149.0,MXN,NO,2024-A-A-NAC-P-C-47-HHG-00065482,FORMALIZADO,28/11/2024 20:27,Cerrado,44234.1,,51311.56,,MXN,NO,,,44234.1,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/451b55a11d56471fb962d6c62f63a786/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,8,AGRICULTURA Y DESARROLLO RURAL,APF,008RJL,IMIPAS,INSTITUTO MEXICANO DE INVESTIGACIÓN EN PESCA Y ACUACULTURA SUSTENTABLES,008RJL001,DIRECCIÓN GENERAL ADJUNTA DE ADMINISTRACIÓN - SUBDIRECCIÓN DE RECURSOS MATERIALES,E-2024-00113974,IMIPAS-DA-SI-AD-165-2024,IMIPAS-DA-SI-AD-165-2024,31701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-08-RJL-008RJL001-N-151-2024,SERVICIOS,NACIONAL,,NO,NO,,,,12/12/2024 23:14,,02/12/2024 00:00,C-2024-00148239,IMIPAS-DA-SI-AD-165-2024,IMIPAS-DA-SI-AD-165-2024,SERVICIO DE INTERNET PARA OFICINAS REMOTAS DEL IMIPAS CON INFRAESTRUCTURA DE USO MEDIO,NO,PUBLICADO,02/12/2024,31/12/2024,13/12/2024 19:38,83272.0,MXN,NO,2024-A-A-NAC-A-C-08-RJL-00068640,FORMALIZADO,13/12/2024 19:38,Cerrado,83272.0,,96595.52,,MXN,NO,,,83272.0,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/7b125c76a69c43dc89cd17d054b551d7/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,13,MARINA,APF,013AYH,CIIT,CORREDOR INTEROCEÁNICO DEL ISTMO DE TEHUANTEPEC,013AYH999,"UNIDAD DE ADMINISTRACIÓN, FINANZAS Y TECNOLOGÍAS DE LA INFORMACIÓN",E-2024-00118291,CIIT-UAFTI-SESMS-32701-035/2024,SERVICIO DE LICENCIAMIENTO MICROSOFT 365 Y ADOBE SUITE,32701,LAASSP,ADJUDICACIÓN DIRECTA POR AUTORIZACIÓN DE OM O EQUIVALENTE,ART. 42 PÁRRAFO SEGUNDO,"ADJUDICACIÓN DIRECTA AUTORIZADA POR LA OM O EQUIVALENTE, CUANDO LA OPERACIÓN CORRESPONDE AL MONTO DE UNA INVITACIÓN A CUANDO MENOS TRES PERSONAS.",,NO,,,,,AA-13-AYH-013AYH999-N-36-2024,SERVICIOS,NACIONAL,,NO,NO,,,,31/12/2024 19:31,,30/12/2024 00:00,C-2024-00153899,CIIT-UAFTI-SESMS-32701-035/2024,SERVICIO DE LICENCIAMIENTO MICROSOFT 365 Y ADOBE SUITE,SERVICIO DE LICENCIAMIENTO MICROSOFT 365 Y ADOBE SUITE,NO,PUBLICADO,31/12/2024,31/12/2025,,2051490.0,MXN,,,,,,,,,,,,,,,,,,,V&V040119H80,VENTURA & VENTURA SA DE CV,18100,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/a085f53af0e34c9aa10b1124dbf8dde7/procedimiento,TIC,Adquisición de licencias de software,Microsoft
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00052974,SRMYS/3176/24/2405075,CONTROLADOR DE PROCESOS DIGITALES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-1848-2024,SERVICIOS,NACIONAL,,NO,NO,,,,07/06/2024 00:04,,15/05/2024 00:00,C-2024-00065561,XEIPN-1116-24,CONTROLADOR DE PROCESOS DIGITALES,"IMPLEMENTAR DNÁMICAS DE APLICACIÓN Y SEGUIMIENTO A LA ESTRATEGIA DIGITAL DE EL ONCE, A TRAVÉS DE LOS DIFERENTES SITIOS WEB Y PLATAFORMAS EN LAS QUE PARTICIPE LA EMISORA. IMPLEMENTAR LOS MECANISMOS DE COORDINACIÓN DE LOS PROCESOS DE GENERACIÓN DE CONTENIDOS, TRANSMISIÓN DIGITAL, INNOVACIÓN Y DESARROLLO WEB, ASÍ COMO EN LA LOG´SITICA DE TRÁFICO Y CONTACTO CON PRODUCCIONES TELEVISIVAS DIGITALES. ASISTIR EN EL DESARROLLO DE LA ESTRATEGIA DIGITAL EN LOS PORTALES WEB Y REDES SOCIALES DE ONCE MÉXICO Y ONCE NIÑAS Y NIÑOS. GENERAR REPORTES EJECUTIVOS SOBRE LOS TRABAJOS DE MANTENIMIENTO Y/O MEJORA A LAS ESTRATEGIAS ESTABLECIDAS",NO,PUBLICADO,16/05/2024,30/06/2024,30/05/2024 00:00,45258.62,MXN,NO,2024-A-A-NAC-A-C-11-B01-00047894,FORMALIZADO,30/05/2024 00:00,Cerrado,45258.62,,52500.0,,MXN,NO,,,45258.62,,,,,VABI950420J23,IÑIGO JOSE VALDES BEJARANO,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/9512f88dafba4d6cba37b5f43a6fbc32/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00071993,2406101/ SRMYS/5456/24,CONTROLADOR DE PROCESOS DIGITALES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-2713-2024,SERVICIOS,NACIONAL,,NO,NO,,,,19/06/2024 20:42,,30/05/2024 00:00,C-2024-00087187,XEIPN-1848-24,CONTROLADOR DE PROCESOS DIGITALES,"IMPLEMENTAR DNÁMICAS DE APLICACIÓN Y SEGUIMIENTO A LA ESTRATEGIA DIGITAL DE EL ONCE, A TRAVÉS DE LOS DIFERENTES SITIOS WEB Y PLATAFORMAS EN LAS QUE PARTICIPE LA EMISORA. IMPLEMENTAR LOS MECANISMOS DE COORDINACIÓN DE LOS PROCESOS DE GENERACIÓN DE CONTENIDOS, TRANSMISIÓN DIGITAL, INNOVACIÓN Y DESARROLLO WEB, ASÍ COMO EN LA LOG´SITICA DE TRÁFICO Y CONTACTO CON PRODUCCIONES TELEVISIVAS DIGITALES. ASISTIR EN EL DESARROLLO DE LA ESTRATEGIA DIGITAL EN LOS PORTALES WEB Y REDES SOCIALES DE ONCE MÉXICO Y ONCE NIÑAS Y NIÑOS. GENERAR REPORTES EJECUTIVOS SOBRE LOS TRABAJOS DE MANTENIMIENTO Y/O MEJORA A LAS ESTRATEGIAS ESTABLECIDAS",NO,PUBLICADO,01/07/2024,30/09/2024,31/05/2024 00:00,90517.24,MXN,NO,2024-A-A-NAC-A-C-11-B01-00051219,FORMALIZADO,31/05/2024 00:00,Cerrado,90517.24,,105000.0,,MXN,NO,,,90517.24,,,,,VABI950420J23,IÑIGO JOSE VALDES BEJARANO,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/c85ede4f33ef4d55a089daeaee68e078/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00103495,SRMYS/8103/24/2410708,CONTROLADOR DE PROCESOS DIGITALES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-3568-2024,SERVICIOS,NACIONAL,,NO,NO,,,,25/10/2024 22:44,,15/10/2024 00:00,C-2024-00138101,XEIPN-2892-24,CONTROLADOR DE PROCESOS DIGITALES,"IMPLEMENTAR DINÁMICAS DE APLICACIÓN Y SEGUIMIENTO A LA ESTRATEGIA DIGITAL DE EL ONCE, A TRAVÉS DE LOS DIFERENTES SITIOS WEB Y PLATAFORMAS EN LAS QUE PARTICIPE LA EMISORA. IMPLEMENTAR LOS MECANISMOS DE COORDINACIÓN DE LOS PROCESOS DE GENERACIÓN DE CONTENIDOS, TRANSMISIÓN DIGITAL, INNOVACIÓN Y DESARROLLO WEB, ASÍ COMO EN LA LOGÍSITICA DE TRÁFICO Y CONTACTO CON PRODUCCIONES TELEVISIVAS DIGITALES. ASISTIR EN EL DESARROLLO DE LA ESTRATEGIA DIGITAL EN LOS PORTALES WEB Y REDES SOCIALES DE ONCE MÉXICO Y ONCE NIÑAS Y NIÑOS. GENERAR REPORTES EJECUTIVOS SOBRE LOS TRABAJOS DE MANTENIMIENTO Y/O MEJORA A LAS ESTRATEGIAS ESTABLECIDAS",NO,PUBLICADO,16/10/2024,31/12/2024,,30172.41,MXN,,,,,,,,,,,,,,,,,,,VABI950420J23,IÑIGO JOSE VALDES BEJARANO,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/5485c7264c6246f5a4ca8c0ab46a4ff5/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00000296,2401218/SRMYS/3388/23,DESARROLLADOR JR. B,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-5-2024,SERVICIOS,NACIONAL,,NO,NO,,,,05/01/2024 23:13,,,C-2024-00001596,XEIPN-3330-23,DESARROLLADOR JR. B,"PRESENTAR PROPUESTAS RELATIVAS AL DESARROLLO DE HERRAMIENTAS DE ACCESO Y NAVEGACIÓN REMOTA, VINCULADAS A LOS ADMINISTRADORES DE CONTENIDO WEB, CON BASE EN LAS NECESIDADES Y ESPECÍFICACIONES SOLICITADAS POR LAS DIFERENTES ÁREAS QUE FORMAN PARTE DEL ONCE, PARA BRINDAR A LOS DIVERSOS USUARIOS, ALTERNATIVAS DE DISPONIBILIDAD DE LOS SERVICIOS Y PRODUCTOS MEDIANTE LAS PÁGINAS WEB DE EL ONCE. ESTRUCTURAR, PROGRAMAR Y ADMINISTRAR LAS DIFERENTES PÁGINAS WEB, REQUERIDAS POR LAS DIFERENTES ÁREAS QUE FORMAN PARTE DE EL ONCE, PARA CONTRIBUIR EN LA PROVISIÓN DE HERRAMIENTAS DE DIFUSIÓN, PROYECCIÓN DE LA IMAGEN INSTITUCIONAL Y CONTENIDOS DE LA TELEVISORA POR INTERNET. PROVEER LOS SERVICIOS DE DESARROLLO Y MANTENIMIENTO DE LOS PORTALES WEB Y APLICACIONES MÓVILES REQUERIDAS POR LAS DIFERENTES ÁREAS QUE FORMAN PARTE DE EL ONCE, PARA CONTRIBUIR EN LA DISPONIBILIDAD Y CONTINUIDAD OPERATIVA DE LOS SITIOS Y DINÁMICOS REQUERIDOS EN LA EXPOSICIÓN DECONTENIDOS DE LA EMISORA",NO,PUBLICADO,01/01/2024,31/03/2024,29/12/2023 00:00,90000.0,MXN,NO,2024-A-A-NAC-A-C-11-B01-00012071,FORMALIZADO,29/12/2023 00:00,Cerrado,90000.0,,90000.0,,MXN,NO,,,90000.0,,,,,VACI910512FZ3,INGRID ESTHEFANY DEL VALLE CANO,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/80b92b105ef24407b12c39f3c321d95b/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,27,ANTICORRUPCIÓN Y BUEN GOBIERNO,APF,27000,SABG,SECRETARÍA ANTICORRUPCIÓN Y BUEN GOBIERNO,27000002,DIRECCION GENERAL DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2024-00011388,"SERVICIOS DE INSPECCIÓN, CONTROL Y VIGILANCIA DGTI","SERVICIOS DE INSPECCIÓN, CONTROL Y VIGILANCIA DGTI",33104,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-27-514-027000002-N-49-2024,SERVICIOS,NACIONAL,,NO,NO,,,,08/02/2024 19:16,,,C-2024-00014990,DC-314-2024,"SERVICIOS DE INSPECCIÓN, CONTROL Y VIGILANCIA DGTI","SERVICIOS DE APOYO PARA ELABORAR PROYECTOS ESTRATÉGICOS U OPERATIVOS, PROCEDIMIENTOS O PROGRAMAS DE CAPACITACIÓN EN MATERIA DE TECNOLOGÍAS DE INFORMACIÓN (TI), BRINDAR PARTE DE LOS SERVICIOS DE INFRAESTRUCTURA DE TI, MONITOREAR LOS APLICATIVOS Y SITIOS WEB A TRAVÉS DE HERRAMIENTAS TECNOLÓGICAS PARA ADMINISTRAR LA INFORMACIÓN, ASÍ COMO EL ANÁLISIS DE LAS MISMAS PARA SU DISPOSICIÓN CON EL FIN DE OPTIMIZAR Y FOMENTAR EL USO RACIONAL Y AUSTERO DE LAS TECNOLOGÍAS DE LA INFORMACIÓN Y DE COMUNICACIONES DE LA SECRETARÍA, ADEMÁS DE ADMINISTRAR LAS LICENCIAS DE PROGRAMAS DE CÓMPUTO ADQUIRIDAS POR LA SFP, PROVEER DEL SOPORTE TÉCNICO Y PROGRAMAS DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO TANTO DE EQUIPOS DE CÓMPUTO COMO DE PERIFÉRICOS PARA MANTENER LA ALTA DISPONIBILIDAD DE LOS MISMOS Y PARTICIPAR EN LAS CAPACITACIONES EN MATERIA DE TI, A FIN DE INCREMENTAR PERMANENTEMENTE LA PRODUCTIVIDAD, LA EFICACIA Y EFICIENCIA DE LAS UNIDADES ADMINISTRATIVAS DE LA SECRETARÍA.",NO,PUBLICADO,29/01/2024,31/05/2024,20/02/2024 12:28,90556.03,MXN,NO,2024-A-A-NAC-A-C-27-514-00007606,FORMALIZADO,20/02/2024 12:28,Cerrado,90556.03,,105045.0,,MXN,NO,,,90556.03,,,,,VAMG960906PH8,GLORIA ALEJANDRA VAZQUEZ MORENO,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1f1a34e38473413a892fb62a4733b0ea/procedimiento,TIC,Ciberseguridad,NINGUNA
GEM,72,HIDALGO,GE,72034,,SECRETARÍA DE EDUCACIÓN PÚBLICA,913010944,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DE LA SUBSECRETARÍA DE ADMINISTRACIÓN Y FINANZAS,E-2024-00100092,AA-072034913010944-N-22-2024,MEJORA DE LA PLATAFORMA DE CONTROL ESCOLAR,33301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-72-034-913010944-N-23-2024,SERVICIOS,NACIONAL,,NO,NO,,11S300-FORTALECIMIENTO EXC EDU,,10/10/2024 01:39,,09/10/2024 00:00,C-2024-00132200,AA-072034913010944-N-22-2024,MEJORA DE LA PLATAFORMA DE CONTROL ESCOLAR,LA PLATAFORMA DE CONTROL ESCOLAR ALOJA TODA LA INFORMACIÓN EFERENTE A LA HISTORIA ACADÉMICA DE LOS ESTUDIANTES Y DE MÁS SERVICIOS QUE TIENE LA ESCUELA CON ESTO PODEMOS MEJORAR LA ATENCIÓN PARA CON LOS ESTUDIANTES Y EL USO DE LA MISMA,NO,PUBLICADO,14/10/2024,14/10/2024,14/10/2024 13:08,34482.76,MXN,NO,2024-A-A-NAC-A-C-72-034-00058396,FORMALIZADO,14/10/2024 13:08,Cerrado,34482.76,,40000.0,,MXN,NO,,,34482.76,,,,,VAML570621846,LUIS VALDIVIA MARTINEZ,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/104117e94e0442df86995e73dac643c9/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
GEM,72,HIDALGO,GE,72034,,SECRETARÍA DE EDUCACIÓN PÚBLICA,913010944,DIRECCIÓN GENERAL DE ADMINISTRACIÓN DE LA SUBSECRETARÍA DE ADMINISTRACIÓN Y FINANZAS,E-2024-00100876,AA-072034913010944-N-30-2024,REHABILITACIÓN DE LA ESTRUCTURA DEL SISTEMA DE REDES,33304,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-72-034-913010944-N-34-2024,SERVICIOS,NACIONAL,,NO,NO,,11S300-FORTALECIMIENTO EXC EDU,,16/10/2024 06:21,,16/10/2024 00:00,C-2024-00134102,AA-072034913010944-N-30-2024,REHABILITACIÓN DE LA ESTRUCTURA DEL SISTEMA DE REDES,"SE REQUIERE QUE LAS OFICINAS CONTENGAN UN SISTEMA DE REDES INTERNO Y SERVICIO DE INTERNET DE MEJOR CALIDAD, CON ESTO PODER MEJORAR EL TIEMPO DE RESPUESTA PARA LOS TRÁMITES REQUERIDOS.",NO,PUBLICADO,21/10/2024,21/10/2024,17/10/2024 17:59,43103.45,MXN,NO,2024-A-A-NAC-A-C-72-034-00059220,FORMALIZADO,17/10/2024 17:59,Cerrado,43103.45,,50000.0,,MXN,NO,,,43103.45,,,,,VAML570621846,LUIS VALDIVIA MARTINEZ,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/d8d5cadf26424d6cae9740d524e6cf22/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,8,AGRICULTURA Y DESARROLLO RURAL,APF,008RJL,IMIPAS,INSTITUTO MEXICANO DE INVESTIGACIÓN EN PESCA Y ACUACULTURA SUSTENTABLES,008RJL001,DIRECCIÓN GENERAL ADJUNTA DE ADMINISTRACIÓN - SUBDIRECCIÓN DE RECURSOS MATERIALES,E-2024-00015763,IMIPAS-DA-SRH-AD-50-2024,IMIPAS-DA-SRH-AD-50-2024,33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-08-RJL-008RJL001-N-113-2024,SERVICIOS,NACIONAL,,NO,NO,,,,21/02/2024 18:22,,,C-2024-00018953,IMIPAS-DA-SRH-AD-50-2024,IMIPAS-DA-SRH-AD-50-2024,"COADYUVAR CON LA SUBDIRECCIÓN DE RECURSOS HUMANOS EN EL SEGUIMIENTO DE TRÁMITES QUE SE REGISTRAN EN EL APLICATIVO DE CONTROL DE GESTIÓN, ELABORACIÓN DE OFICIOS DE NOTIFICACIÓN DE DESCUENTOS A LOS TRABAJADORES, MONITOREO A LOS INFORMES DEL APLICATIVO BDNET, ARCHIVO DE TRÁMITE Y ATENCIÓN DE OFICIOS DE LA SUBDIRECCIÓN """,NO,PUBLICADO,16/02/2024,31/12/2024,21/02/2024 18:38,97777.79,MXN,NO,2024-A-A-NAC-A-C-08-RJL-00008426,FORMALIZADO,21/02/2024 18:38,Cerrado,97777.79,,113422.21,,MXN,NO,,,97777.79,,,,,VARA771112HC2,ALMA DELIA VALENCIA RODRIGUEZ,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/b70f2b5f4f4d47d5b2710715e8cab9f1/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
